id,title,assignee,inventor,priority_date,creation_date,publication_date,grant_date,result_link,representative_figure_link,number_of_authors,number_of_viewers
US-10896562-B2,Secured delivery system and method of using same ,1Ahead Technologies,Ronald Carter,2017-04-03,2019-10-04,2021-01-19,2021-01-19,https://patents.google.com/patent/US10896562B2/en,https://patentimages.storage.googleapis.com/ca/22/5c/765ea1dbdc8195/US10896562-20210119-D00000.png,one,70013
DE-102016009203-C5,Injection molding system for calculating optimum operating conditions and machine learning device therefor ,Fanuc Corporation,"Wataru Shiraishi, Kazuhiro Yamamoto",2015-07-28,2016-07-28,2023-07-20,2023-07-20,https://patents.google.com/patent/DE102016009203C5/en,https://patentimages.storage.googleapis.com/1d/89/ff/90d3496d892f11/DE102016009203C5_0003.png,one,70014
EP-3823384-B1,"Methods for transmitting and receiving uplink data in a wireless communication system supporting narrowband internet of things, and user equipment and base station therefor ",LG Electronics Inc.,"Seokmin SHIN, Seonwook Kim, Changhwan Park, Hanjun Park, Joonkui Ahn, Suckchel Yang, Seunggye Hwang",2018-08-09,2019-08-08,2023-11-15,2023-11-15,https://patents.google.com/patent/EP3823384B1/en,https://patentimages.storage.googleapis.com/ca/0d/33/d6e59144549810/imgf0001.png,one,70015
US-11093992-B2,Smart matching for real estate transactions ,Reai Inc.,"James Wang, Siddharth Biswal",2017-05-05,2018-05-03,2021-08-17,2021-08-17,https://patents.google.com/patent/US11093992B2/en,https://patentimages.storage.googleapis.com/cd/97/88/4ed78d12cd6b2c/US11093992-20210817-D00000.png,one,70016
US-10448483-B2,Predictive daylight harvesting system ,Suntracker Technologies Ltd.,"Ian Ashdown, Wallace Jay Scott",2011-04-14,2018-04-23,2019-10-15,2019-10-15,https://patents.google.com/patent/US10448483B2/en,https://patentimages.storage.googleapis.com/b1/c4/f1/df3f33787496b5/US10448483-20191015-D00000.png,one,70017
US-11588761-B2,Systems and methods for controlling secure persistent electronic communication account servicing with an intelligent assistant ,"Capital One Services, Llc","Scott Karp, Srinaath Thyagarajan",2018-03-09,2021-04-15,2023-02-21,2023-02-21,https://patents.google.com/patent/US11588761B2/en,https://patentimages.storage.googleapis.com/b0/0d/f0/2718989f498e77/US11588761-20230221-D00000.png,one,70018
US-11783652-B2,Occupant health monitoring for buildings ,Honeywell International Inc.,"Jitendra Chaurasia, Mourian Balasubramanian, Abhisekh Jain, Ganeshkumar Selvaraj, Dinesh Babu Rajamanickam, Sunil Madhusuthanan",2020-06-15,2021-05-05,2023-10-10,2023-10-10,https://patents.google.com/patent/US11783652B2/en,https://patentimages.storage.googleapis.com/d0/e4/4a/c906de180be46c/US11783652-20231010-D00000.png,one,70019
US-10949022-B2,"Method, device, and system for determining a false touch on a touch screen of an electronic device using an AI model ",Lg Electronics Inc.,Jae Ho Lee,2019-08-19,2019-09-16,2021-03-16,2021-03-16,https://patents.google.com/patent/US10949022B2/en,https://patentimages.storage.googleapis.com/0b/a5/ea/60ee086a2ef63b/US10949022-20210316-D00000.png,one,70020
US-2020033904-A1,Deploying machine learning models at cognitive devices for resources management for enterprises ,Amber Flux Private Limited,"Muralidhar Goparaju, Vinutlata Goparaju",2014-04-21,2019-10-07,2020-01-30,,https://patents.google.com/patent/US20200033904A1/en,https://patentimages.storage.googleapis.com/96/25/47/0bc467cf9f7e4a/US20200033904A1-20200130-D00000.png,one,70021
US-11556739-B2,"Method for estimating operation of work vehicle, system, method for producing trained classification model, training data, and method for producing training data ",Komatsu Ltd.,Masanori Aizawa,2017-11-10,2018-10-26,2023-01-17,2023-01-17,https://patents.google.com/patent/US11556739B2/en,https://patentimages.storage.googleapis.com/cf/b5/79/41ff5c3896b1e8/US11556739-20230117-D00000.png,one,70022
US-11663409-B2,Systems and methods for training machine learning models using active learning ,"Conversica, Inc.","George Alexis Terry, Werner Koepf, Siddhartha Reddy Jonnalagadda, James D. Harriger, William Dominic Webb-Purkis, Keith Godfrey, Colin C. Ferguson, Christopher Allan Long, Brian Matthew Kaminski, John Sansone, Jennifer Kirkland",2015-01-23,2018-12-03,2023-05-30,2023-05-30,https://patents.google.com/patent/US11663409B2/en,https://patentimages.storage.googleapis.com/30/56/d0/8399c97f3034db/US11663409-20230530-D00000.png,one,70023
US-2021256086-A1,Refactoring of static machine-readable codes ,The DTX Company,"Ahmad Askarian, Richard James Przekop, Neil Wayne Cohen, Patrik Andrew Devlin, Timothy J. LEMMON",2020-02-18,2021-02-18,2021-08-19,,https://patents.google.com/patent/US20210256086A1/en,https://patentimages.storage.googleapis.com/14/a4/f7/0e5df0347f6335/US20210256086A1-20210819-D00000.png,one,80000
US-11861761-B2,Graphics processing unit processing and caching improvements ,Intel Corporation,"Subramaniam Maiyuran, Durgaprasad Bilagi, Joydeep Ray, Scott Janus, Sanjeev Jahagirdar, Brent Insko, Lidong Xu, Abhishek R. Appu, James Holland, Vasanth Ranganathan, Nikos Kaburlasos, Altug Koker, Xinmin Tian, Guei-Yuan Lueh, Changliang Wang",2019-11-15,2020-11-11,2024-01-02,2024-01-02,https://patents.google.com/patent/US11861761B2/en,https://patentimages.storage.googleapis.com/07/d5/1c/a46bfc65f6b135/US11861761-20240102-D00000.png,one,80001
US-2023023101-A1,Data processing method and device ,"Huawei Technologies Co., Ltd.","Teng Su, Tingting Chen, Zhenzhang Yang, Xiaoda ZHANG",2020-03-27,2022-09-26,2023-01-26,,https://patents.google.com/patent/US20230023101A1/en,https://patentimages.storage.googleapis.com/b6/46/d2/aab810d1a3a955/US20230023101A1-20230126-D00000.png,two,80002
US-11537878-B2,Machine-learning models to leverage behavior-dependent processes ,Cerebri AI Inc.,"Gabriel M. Silberman, Alain Briançon, Gregory Klose, Michael Wegan, Lee Harper, Andrew Kraemer, Arun Prakash",2018-09-11,2019-05-09,2022-12-27,2022-12-27,https://patents.google.com/patent/US11537878B2/en,https://patentimages.storage.googleapis.com/79/48/5b/dfda108973dc28/US11537878-20221227-D00000.png,two,80003
US-10978050-B2,Audio type detection ,Intellivision Technologies Corp.,"Krishna Khadloya, Chandan Gope, Vaidhi Nathan",2018-02-20,2019-02-20,2021-04-13,2021-04-13,https://patents.google.com/patent/US10978050B2/en,https://patentimages.storage.googleapis.com/e1/43/e5/d0b9a6bd324c83/US10978050-20210413-D00000.png,two,80004
US-11521709-B2,Systems and methods for analyses of biological samples ,Berkeley Lights Inc.,"Darshan Thaker, Keith J. Breinlinger, Vincent Haw Tien Pai, Christoph Andreas Neyer, Thomas M. Vetterli, Hayley M. Bennett, Elisabeth Marie Walczak, Alexander Gerald Olson, Wesley Arthur Zink, John A. Tenney, Oleksandr Tokmakov, Igor Fastnacht, Yuriy Nicheporuk, Andriy Koval, Khrystyna Andres, Alona Kostenko",2019-11-17,2021-05-19,2022-12-06,2022-12-06,https://patents.google.com/patent/US11521709B2/en,https://patentimages.storage.googleapis.com/ae/f5/f4/ad889bd6dfc95a/US11521709-20221206-D00000.png,two,80005
US-10523449-B2,Method and system for automated control of local power usage incorporating reprogramming and replacing power consumption controllers ,"Consolidated Energy Design, Inc.",Rey Montalvo,2008-10-08,2018-04-09,2019-12-31,2019-12-31,https://patents.google.com/patent/US10523449B2/en,https://patentimages.storage.googleapis.com/bd/58/d2/20e8b3d77120f0/US10523449-20191231-D00000.png,two,80006
US-10929745-B2,Method and apparatus for constructing a neuroscience-inspired artificial neural network with visualization of neural pathways ,University Of Tennessee Research Foundation,"John Douglas Birdwell, Mark Edward Dean, Margaret Grace Drouhard, Catherine Dorothy Schuman",2013-10-16,2017-08-29,2021-02-23,2021-02-23,https://patents.google.com/patent/US10929745B2/en,https://patentimages.storage.googleapis.com/8b/c3/ca/5aace4b681ffc8/US10929745-20210223-D00000.png,two,80007
US-10970887-B2,Tomographic image reconstruction via machine learning ,Rensselaer Polytechnic Institute,"Ge Wang, Wenxiang Cong, Qingsong YANG",2016-06-24,2017-06-26,2021-04-06,2021-04-06,https://patents.google.com/patent/US10970887B2/en,https://patentimages.storage.googleapis.com/39/cf/d7/f5563715f3e3b0/US10970887-20210406-D00000.png,two,80008
US-2021299539-A1,Methods and systems for object trajectory reconstruction ,NEX Team Inc.,Qi Zhang,2019-03-19,2021-06-09,2021-09-30,,https://patents.google.com/patent/US20210299539A1/en,https://patentimages.storage.googleapis.com/c5/30/77/5b9270c6396685/US20210299539A1-20210930-D00000.png,two,80009
US-11475176-B2,"Method and system for automatically ordering and fulfilling architecture, design and construction product sample requests ","Anguleris Technologies, Llc",Benjamin F. GLUNZ,2019-05-31,2019-05-31,2022-10-18,2022-10-18,https://patents.google.com/patent/US11475176B2/en,https://patentimages.storage.googleapis.com/12/3e/67/0a9324fb9ae83e/US11475176-20221018-D00000.png,two,80010
US-9811818-B1,Wearable personal digital device for facilitating mobile device payments and personal use ,"World Award Academy, World Award Foundation, Amobilepay, Inc.",Zhou Tian Xing,2002-10-01,2017-05-19,2017-11-07,2017-11-07,https://patents.google.com/patent/US9811818B1/en,https://patentimages.storage.googleapis.com/0b/11/0d/46716e02fdeabf/US09811818-20171107-D00000.png,two,80011
US-11680935-B2,Networked air quality monitoring ,"Intwine Connect, Llc",David Martin,2012-01-09,2021-01-11,2023-06-20,2023-06-20,https://patents.google.com/patent/US11680935B2/en,https://patentimages.storage.googleapis.com/ec/c2/83/1c73e9bb203c2e/US11680935-20230620-D00000.png,two,80012
US-10943072-B1,Contextual and intent based natural language processing system and method ,"ConverSight.ai, Inc.",Gopinath Jaganmohan,2019-11-27,2020-11-25,2021-03-09,2021-03-09,https://patents.google.com/patent/US10943072B1/en,https://patentimages.storage.googleapis.com/91/d7/ca/78ed3c2ef5b2d4/US10943072-20210309-D00000.png,two,80013
WO-2019231289-A1,Method and apparatus for machine learning based wide beam optimization in cellular network ,"Samsung Electronics Co., Ltd.","Hao Chen, Jianzhong Zhang, Rubayet SHAFIN, Younghan Nam",2018-06-01,2019-05-31,2019-12-05,,https://patents.google.com/patent/WO2019231289A1/en,https://patentimages.storage.googleapis.com/da/92/a4/84fcabf1c0cd32/PCTKR2019006604-appb-D000001.png,two,90000
US-2021013619-A1,Large intelligent surfaces with sparse channel sensors ,Arizona Board Of Regents On Behalf Of Arizona State University,"Ahmed Alkhateeb, Abdelrahman Taha, Muhammad Alrabeiah",2019-07-12,2020-06-15,2021-01-14,,https://patents.google.com/patent/US20210013619A1/en,https://patentimages.storage.googleapis.com/48/db/f4/0627f832a1b248/US20210013619A1-20210114-D00000.png,two,90001
US-2021082011-A1,Wireless Smartglasses with Quick Connect Front Frames ,Lucyd Ltd.,"David Cohen, Clifford M Gross, Harrison Gross",2018-06-28,2020-11-25,2021-03-18,,https://patents.google.com/patent/US20210082011A1/en,https://patentimages.storage.googleapis.com/e7/04/6b/bbc591634d0781/US20210082011A1-20210318-D00000.png,two,90002
US-2021366586-A1,Enterprise Consumer Safety System ,Kelly Dell Tyler,"Thomas Michael Ryan, Thomas Russell Bartz, Richard Martin Homan, William Harrison Parker, Kelly Dell Tyler",2018-07-02,2019-07-02,2021-11-25,,https://patents.google.com/patent/US20210366586A1/en,https://patentimages.storage.googleapis.com/12/f1/59/77814eb765ae14/US20210366586A1-20211125-D00000.png,two,90003
US-9992556-B1,Automated creation of storyboards from screenplays ,"Amazon Technologies, Inc.","Roy F. Price, Peter A. Schwabland, Joseph King",2011-12-29,2015-07-02,2018-06-05,2018-06-05,https://patents.google.com/patent/US9992556B1/en,https://patentimages.storage.googleapis.com/a4/84/a3/05bdde65b5153c/US09992556-20180605-D00000.png,two,90004
US-11966855-B2,Adaptive virtual intelligent agent ,Justin London,Justin London,2013-11-20,2020-02-17,2024-04-23,2024-04-23,https://patents.google.com/patent/US11966855B2/en,https://patentimages.storage.googleapis.com/dd/c1/1b/e4147fade40470/US11966855-20240423-D00000.png,two,90005
US-11004157-B2,"XBRL-based intelligent financial cloud platform system, construction method and business implementation method thereof ","Sichuan Changhong Electric Co., Ltd.","Jun Tang, Dong Liu, Yanlong XU, Bo Li",2016-07-26,2017-07-20,2021-05-11,2021-05-11,https://patents.google.com/patent/US11004157B2/en,https://patentimages.storage.googleapis.com/70/73/90/23f3564434ec1e/US11004157-20210511-D00000.png,one,90006
US-10719708-B1,Image processing of aerial imagery for energy infrastructure site status analysis ,"Sourcewater, Inc.",Joshua Adler,2019-01-14,2019-10-25,2020-07-21,2020-07-21,https://patents.google.com/patent/US10719708B1/en,https://patentimages.storage.googleapis.com/2d/7d/79/dc63481cf8fd04/US10719708-20200721-D00000.png,one,90007
US-11681925-B2,"Techniques for creating, analyzing, and modifying neural networks ","Vianai Systems, Inc.","Vishal INDER SIKKA, Yoshiki Ohshima",2019-07-08,2019-07-08,2023-06-20,2023-06-20,https://patents.google.com/patent/US11681925B2/en,https://patentimages.storage.googleapis.com/db/93/1d/4f31699ad21d27/US11681925-20230620-D00000.png,one,90008
US-10957043-B2,AI systems for detecting and sizing lesions ,Endosoftllc,"Zohair Hussain, Rakesh Madan",2019-02-28,2019-02-28,2021-03-23,2021-03-23,https://patents.google.com/patent/US10957043B2/en,https://patentimages.storage.googleapis.com/7e/38/eb/9c02b2620a26cd/US10957043-20210323-D00000.png,one,90009
EP-4152797-A1,Information processing method and related device ,"Huawei Technologies Co., Ltd.","Chen Xu, Jian Wang, Gongzheng ZHANG, Rong Li, Jun Wang",2020-05-30,2021-05-21,2023-03-22,,https://patents.google.com/patent/EP4152797A1/en,https://patentimages.storage.googleapis.com/5d/2a/29/7f6c4a8d264f7f/imgf0001.png,one,90010
US-11454606-B2,Method and systems relating to construction material assessment ,Giatec Scientific,"Pouria Ghods, Rouhollah Alizadeh, Mustafa Salehi",2013-01-30,2020-09-04,2022-09-27,2022-09-27,https://patents.google.com/patent/US11454606B2/en,https://patentimages.storage.googleapis.com/8e/6f/11/7b41f930ce1b6e/US11454606-20220927-D00000.png,one,90011
US-10776626-B1,Machine learning based identification of visually complementary item collections ,"Amazon Technologies, Inc.","Qiuying Lin, Brian Mann",2018-05-14,2018-05-14,2020-09-15,2020-09-15,https://patents.google.com/patent/US10776626B1/en,https://patentimages.storage.googleapis.com/81/7f/78/e28e54dd6e0b61/US10776626-20200915-D00000.png,one,90012
US-11893213-B2,Digital processing systems and methods for embedded live application in-line in a word processing document in collaborative work systems ,Monday.com Ltd.,"Roy Mann, Tal HARAMATI, Ron ZIONPOUR, Guy GREENHUT",2021-01-14,2021-12-30,2024-02-06,2024-02-06,https://patents.google.com/patent/US11893213B2/en,https://patentimages.storage.googleapis.com/07/39/7b/df22cc30e04697/US11893213-20240206-D00000.png,one,90013
US-10339646-B1,Image processing of aerial imagery for energy infrastructure analysis using pre-processing image selection ,"Sourcewater, Inc.",Joshua Adler,2019-01-14,2019-02-28,2019-07-02,2019-07-02,https://patents.google.com/patent/US10339646B1/en,https://patentimages.storage.googleapis.com/99/16/d4/32d56f9f2d9418/US10339646-20190702-D00000.png,one,90014
US-2021297646-A1,"Semiconductor device, display system, and electronic device ","Semiconductor Energy Laboratory Co., Ltd.","Yuji Iwaki, Shunpei Yamazaki",2017-03-24,2021-04-19,2021-09-23,,https://patents.google.com/patent/US20210297646A1/en,https://patentimages.storage.googleapis.com/12/fe/34/32b7ae83f220cf/US20210297646A1-20210923-D00000.png,one,90015
US-12049288-B2,Method for acquiring object information and apparatus for performing same ,Seadronix Corp.,"Byeol Teo Park, Han Keun KIM, Dong Hoon Kim",2018-09-04,2023-01-31,2024-07-30,2024-07-30,https://patents.google.com/patent/US12049288B2/en,https://patentimages.storage.googleapis.com/26/7f/ae/ccc70f3c43fb04/US12049288-20240730-D00000.png,one,90016
US-10387899-B2,Systems and methods for monitoring and analyzing computer and network activity ,"New Relic, Inc.",Guy Fighel,2016-10-26,2017-11-27,2019-08-20,2019-08-20,https://patents.google.com/patent/US10387899B2/en,https://patentimages.storage.googleapis.com/3c/0f/34/c927e84062defc/US10387899-20190820-D00000.png,one,90017
US-10713939-B2,Artificial intelligent systems and methods for predicting traffic accident locations ,"Beijing Didi Infinity Technology And Development Co., Ltd.",Ruifei YANG,2018-09-18,2018-12-29,2020-07-14,2020-07-14,https://patents.google.com/patent/US10713939B2/en,https://patentimages.storage.googleapis.com/0f/99/e2/6df1ecf1efc023/US10713939-20200714-D00000.png,one,90018
